sulfur,S_percent,carbon,nitrogen,N_percent,C_percent,site,type,species,max_forklength,my_rep,details,tray,UID,project,collection
10.44,0.23,-20.21942867,8.832540563,2.85,20.99,LN,Invertebrate,rharrisii,NA,3,NA,NA,TERRG_2020_01_LN_Invertebrate_rharrisii_NA_3,TERRG,2020-01-15
8.66,0.84,-32.7188441,10.99189478,12.32,46.07,MR,Invertebrate,coenagrionid,NA,1,NA,NA,TERRG_2020_01_MR_Invertebrate_coenagrionid_NA_1,TERRG,2020-01-15
8.99,0.8,-32.11180544,12.11904329,11.82,48.49,MR,Invertebrate,gyrinid,NA,1,NA,NA,TERRG_2020_01_MR_Invertebrate_gyrinid_NA_1,TERRG,2020-01-15
10.69,0.49,-21.84643032,7.812663158,12.07,48.06,MR,Invertebrate,naucorid,NA,1,NA,NA,TERRG_2020_01_MR_Invertebrate_naucorid_NA_1,TERRG,2020-01-15
9.63,0.51,-35.56074385,9.141923975,3.25,23.3,MR,Invertebrate,palaemonid,NA,1,NA,NA,TERRG_2020_01_MR_Invertebrate_palaemonid_NA_1,TERRG,2020-01-15
9.14,0.7,-26.04603125,5.412191053,10.51,37.37,PD,Invertebrate,cambarid,NA,2,NA,NA,TERRG_2020_01_PD_Invertebrate_cambarid_NA_2,TERRG,2020-01-15
7.77,1.03,-26.96172351,5.736183403,9.26,35.72,PD,Invertebrate,cambarid,NA,3,NA,NA,TERRG_2020_01_PD_Invertebrate_cambarid_NA_3,TERRG,2020-01-15
8.24,0.6,-26.11836711,5.664131942,11.04,38.46,PD,Invertebrate,cambarid,NA,1,NA,NA,TERRG_2020_01_PD_Invertebrate_cambarid_NA_1,TERRG,2020-01-15
11.96,0.23,-16.18425517,2.653017587,1.11,15.66,PD,Invertebrate,melanoides,NA,1,NA,NA,TERRG_2020_01_PD_Invertebrate_melanoides_NA_1,TERRG,2020-01-15
9.9,1.06,-29.60125141,7.19979923,14.36,46.34,PD,Invertebrate,palaemonid,NA,1,NA,NA,TERRG_2020_01_PD_Invertebrate_palaemonid_NA_1,TERRG,2020-01-15
9.9,1.06,-29.73551641,7.098999242,14.27,46.39,PD,Invertebrate,palaemonid,NA,1,NA,NA,TERRG_2020_01_PD_Invertebrate_palaemonid_NA_1,TERRG,2020-01-15
9.95,0.31,-25.4082531,11.58171954,6.07,35.63,PL,Invertebrate,csapidus,80,1,NA,NA,TERRG_2020_01_PL_Invertebrate_csapidus_80_1,TERRG,2020-01-15
9.52,0.53,-26.65120731,11.68148814,8.46,33.37,PL,Invertebrate,cambarid,40,1,NA,NA,TERRG_2020_01_PL_Invertebrate_cambarid_40_1,TERRG,2020-01-15
9.55,0.56,-25.5926586,11.76916357,7.61,34.11,PL,Invertebrate,cambarid,40,2,NA,NA,TERRG_2020_01_PL_Invertebrate_cambarid_40_2,TERRG,2020-01-15
9.26,0.55,-26.61452997,12.94119258,8.17,34.49,PL,Invertebrate,cambarid,40,3,NA,NA,TERRG_2020_01_PL_Invertebrate_cambarid_40_3,TERRG,2020-01-15
10.4,0.82,-23.06193188,15.03897231,11.73,40.67,PL,Invertebrate,macrobrachium,40,4,NA,NA,TERRG_2020_01_PL_Invertebrate_macrobrachium_40_4,TERRG,2020-01-15
10.48,0.94,-23.34067076,15.0773817,11.15,38.79,PL,Invertebrate,macrobrachium,40,5,NA,NA,TERRG_2020_01_PL_Invertebrate_macrobrachium_40_5,TERRG,2020-01-15
0.25,0.92,-25.24320508,12.1803311,8.85,35.05,SF,Invertebrate,cambarid,40,1,NA,NA,TERRG_2020_01_SF_Invertebrate_cambarid_40_1,TERRG,2020-01-15
0.86,0.7,-24.94876757,12.19343202,9.02,36.01,SF,Invertebrate,cambarid,40,2,NA,NA,TERRG_2020_01_SF_Invertebrate_cambarid_40_2,TERRG,2020-01-15
0.38,0.62,-24.61969035,12.94220035,8.64,35.54,SF,Invertebrate,cambarid,40,3,NA,NA,TERRG_2020_01_SF_Invertebrate_cambarid_40_3,TERRG,2020-01-15
0.83,0.61,-24.73175999,12.60157626,11.94,41.24,SF,Invertebrate,cambarid,40,4,NA,NA,TERRG_2020_01_SF_Invertebrate_cambarid_40_4,TERRG,2020-01-15
0.73,0.57,-24.4801127,13.33422037,11.24,39.92,SF,Invertebrate,cambarid,40,5,NA,NA,TERRG_2020_01_SF_Invertebrate_cambarid_40_5,TERRG,2020-01-15
6.38,1.08,NA,NA,NA,NA,TR,Invertebrate,cambarid,40,1,NA,NA,TERRG_2020_01_TR_Invertebrate_cambarid_40_1,TERRG,2020-01-15
6.54,1.01,NA,NA,NA,NA,TR,Invertebrate,cambarid,40,2,NA,NA,TERRG_2020_01_TR_Invertebrate_cambarid_40_2,TERRG,2020-01-15
6.92,0.56,-27.52236794,11.93847504,12.25,47.48,UN,Invertebrate,belastomatid,NA,1,NA,NA,TERRG_2020_01_UN_Invertebrate_belastomatid_NA_1,TERRG,2020-01-15
5.58,0.65,-28.4382087,10.73721368,9.99,40.27,UN,Invertebrate,cambarid,NA,1,NA,NA,TERRG_2020_01_UN_Invertebrate_cambarid_NA_1,TERRG,2020-01-15
5.36,0.89,-28.37911743,10.95085956,13.56,46.14,UN,Invertebrate,cambarid,NA,2,NA,NA,TERRG_2020_01_UN_Invertebrate_cambarid_NA_2,TERRG,2020-01-15
7.81,0.71,-28.23342689,11.36505038,9.81,40.62,UN,Invertebrate,cambarid,NA,3,NA,NA,TERRG_2020_01_UN_Invertebrate_cambarid_NA_3,TERRG,2020-01-15
5.8,0.9,-26.1184986,10.0060709,7.46,30.9,UN,Invertebrate,cambarid,NA,4,NA,NA,TERRG_2020_01_UN_Invertebrate_cambarid_NA_4,TERRG,2020-01-15
5.95,0.71,-29.27024977,12.51879644,12.19,45.28,UN,Invertebrate,coenagrionid,NA,1,NA,NA,TERRG_2020_01_UN_Invertebrate_coenagrionid_NA_1,TERRG,2020-01-15
6.18,0.59,-26.51112202,10.26915887,10.57,47.12,UN,Invertebrate,gomphid,NA,1,NA,NA,TERRG_2020_01_UN_Invertebrate_gomphid_NA_1,TERRG,2020-01-15
5.82,0.86,-26.18862357,9.536334863,10.39,40.02,UN,Invertebrate,hyalellid,NA,1,NA,NA,TERRG_2020_01_UN_Invertebrate_hyalellid_NA_1,TERRG,2020-01-15
5.66,0.8,-29.02300846,11.34489511,10.31,42.22,UN,Invertebrate,unknown,NA,1,NA,NA,TERRG_2020_01_UN_Invertebrate_unknown_NA_1,TERRG,2020-01-15
8.17,0.46,-26.17647667,10.32056686,11.74,49.82,UN,Invertebrate,naucorid,NA,1,NA,NA,TERRG_2020_01_UN_Invertebrate_naucorid_NA_1,TERRG,2020-01-15
6.56,0.98,-27.53451985,14.09508185,12.15,42.14,UN,Invertebrate,palaemonid,NA,1,NA,NA,TERRG_2020_01_UN_Invertebrate_palaemonid_NA_1,TERRG,2020-01-15
6.63,0.95,-27.58036653,13.95802601,11.76,40.65,UN,Invertebrate,palaemonid,NA,2,NA,NA,TERRG_2020_01_UN_Invertebrate_palaemonid_NA_2,TERRG,2020-01-15
6.5,0.95,-27.82997618,13.31305733,11.28,40.56,UN,Invertebrate,palaemonid,NA,3,NA,NA,TERRG_2020_01_UN_Invertebrate_palaemonid_NA_3,TERRG,2020-01-15
6.11,0.66,-26.28280349,10.46183799,10.4,38.3,UN,Invertebrate,physid,NA,1,NA,NA,TERRG_2020_01_UN_Invertebrate_physid_NA_1,TERRG,2020-01-15
6.34,0.89,-29.53707526,10.29036818,12.55,43.56,WM,Invertebrate,cambarid,NA,1,NA,NA,TERRG_2020_01_WM_Invertebrate_cambarid_NA_1,TERRG,2020-01-15
6.35,0.75,-29.70797793,9.932298867,9.11,38.55,WM,Invertebrate,cambarid,NA,2,NA,NA,TERRG_2020_01_WM_Invertebrate_cambarid_NA_2,TERRG,2020-01-15
6.46,0.82,-29.52690248,9.797140309,9.82,40.48,WM,Invertebrate,cambarid,NA,3,NA,NA,TERRG_2020_01_WM_Invertebrate_cambarid_NA_3,TERRG,2020-01-15
6.1,0.99,-28.08977399,13.82399346,13.22,43.89,WM,Invertebrate,palaemonid,NA,1,NA,NA,TERRG_2020_01_WM_Invertebrate_palaemonid_NA_1,TERRG,2020-01-15
6.16,0.96,-27.18914159,13.82399346,13.82,45.56,WM,Invertebrate,palaemonid,NA,2,NA,NA,TERRG_2020_01_WM_Invertebrate_palaemonid_NA_2,TERRG,2020-01-15
6.25,0.98,-27.57323482,14.04469368,13.62,45.2,WM,Invertebrate,palaemonid,NA,3,NA,NA,TERRG_2020_01_WM_Invertebrate_palaemonid_NA_3,TERRG,2020-01-15
NA,NA,-28.32749411,14.17422011,11.86,44.5,AR,Invertebrate,aeshnid,NA,2,NA,NA,TERRG_2020_01_AR_Invertebrate_aeshnid_NA_2,TERRG,2020-01-15
NA,NA,-25.53496684,12.89348206,12.44,45.92,AR,Invertebrate,belastomatid,NA,1,NA,NA,TERRG_2020_01_AR_Invertebrate_belastomatid_NA_1,TERRG,2020-01-15
NA,NA,-25.46787299,12.7643998,12.16,44.95,AR,Invertebrate,belastomatid,NA,2,NA,NA,TERRG_2020_01_AR_Invertebrate_belastomatid_NA_2,TERRG,2020-01-15
NA,NA,-26.25775056,12.46690553,11.35,45.56,AR,Invertebrate,chironomid,NA,1,NA,NA,TERRG_2020_01_AR_Invertebrate_chironomid_NA_1,TERRG,2020-01-15
NA,NA,-26.13477315,15.14687029,12.96,46.72,AR,Invertebrate,coenagrionid,NA,2,NA,NA,TERRG_2020_01_AR_Invertebrate_coenagrionid_NA_2,TERRG,2020-01-15
NA,NA,-26.14140187,15.492964,13.05,46.8,AR,Invertebrate,coenagrionid,NA,3,NA,NA,TERRG_2020_01_AR_Invertebrate_coenagrionid_NA_3,TERRG,2020-01-15
NA,NA,-26.14140187,14.93215685,12.73,47.19,AR,Invertebrate,coenagrionid,NA,4,NA,NA,TERRG_2020_01_AR_Invertebrate_coenagrionid_NA_4,TERRG,2020-01-15
NA,NA,-25.84842585,14.83431819,12.73,45.8,AR,Invertebrate,coenagrionid,NA,5,NA,NA,TERRG_2020_01_AR_Invertebrate_coenagrionid_NA_5,TERRG,2020-01-15
NA,NA,-26.62856875,15.22596538,12.44,47.21,AR,Invertebrate,velliid,NA,1,NA,NA,TERRG_2020_01_AR_Invertebrate_velliid_NA_1,TERRG,2020-01-15
NA,NA,-27.16976978,14.96316431,11.41,45.55,AR,Invertebrate,velliid,NA,2,NA,NA,TERRG_2020_01_AR_Invertebrate_velliid_NA_2,TERRG,2020-01-15
NA,NA,-26.85135639,14.73270799,20.21,79.32,AR,Invertebrate,velliid,NA,3,NA,NA,TERRG_2020_01_AR_Invertebrate_velliid_NA_3,TERRG,2020-01-15
NA,NA,-32.35322677,12.20239356,11.52,41.76,EM,Invertebrate,baetid,NA,1,NA,NA,TERRG_2020_01_EM_Invertebrate_baetid_NA_1,TERRG,2020-01-15
NA,NA,-33.04516938,13.14146487,11.74,42.53,EM,Invertebrate,baetid,NA,2,NA,NA,TERRG_2020_01_EM_Invertebrate_baetid_NA_2,TERRG,2020-01-15
NA,NA,-32.68593074,13.0338839,10.63,38.87,EM,Invertebrate,baetid,NA,3,NA,NA,TERRG_2020_01_EM_Invertebrate_baetid_NA_3,TERRG,2020-01-15
NA,NA,-31.17549554,11.20902905,12.27,44.22,EM,Invertebrate,baetid,NA,4,NA,NA,TERRG_2020_01_EM_Invertebrate_baetid_NA_4,TERRG,2020-01-15
NA,NA,-31.86437646,12.16921438,12.42,45,EM,Invertebrate,baetid,NA,5,NA,NA,TERRG_2020_01_EM_Invertebrate_baetid_NA_5,TERRG,2020-01-15
NA,NA,-31.24406746,4.247570281,11.79,50.26,EM,Invertebrate,belastomatid,NA,2,NA,NA,TERRG_2020_01_EM_Invertebrate_belastomatid_NA_2,TERRG,2020-01-15
NA,NA,-32.78374969,14.04065607,11.04,44.16,EM,Invertebrate,chironomid,NA,1,NA,NA,TERRG_2020_01_EM_Invertebrate_chironomid_NA_1,TERRG,2020-01-15
NA,NA,-32.85340508,14.76212277,10.54,43.45,EM,Invertebrate,chironomid,NA,2,NA,NA,TERRG_2020_01_EM_Invertebrate_chironomid_NA_2,TERRG,2020-01-15
NA,NA,-32.58195392,14.35737287,11.18,43.24,EM,Invertebrate,chironomid,NA,3,NA,NA,TERRG_2020_01_EM_Invertebrate_chironomid_NA_3,TERRG,2020-01-15
NA,NA,-31.62828965,14.29261288,11.21,43.44,EM,Invertebrate,chironomid,NA,4,NA,NA,TERRG_2020_01_EM_Invertebrate_chironomid_NA_4,TERRG,2020-01-15
NA,NA,-33.58581104,14.84307275,9.99,43.7,EM,Invertebrate,chironomid,NA,5,NA,NA,TERRG_2020_01_EM_Invertebrate_chironomid_NA_5,TERRG,2020-01-15
NA,NA,-31.89103665,14.87623781,12.41,43.28,EM,Invertebrate,coenagrionid,NA,2,NA,NA,TERRG_2020_01_EM_Invertebrate_coenagrionid_NA_2,TERRG,2020-01-15
NA,NA,-31.78069018,15.14729705,12.73,44.76,EM,Invertebrate,coenagrionid,NA,3,NA,NA,TERRG_2020_01_EM_Invertebrate_coenagrionid_NA_3,TERRG,2020-01-15
NA,NA,-31.95418612,15.26895404,13.17,45.73,EM,Invertebrate,coenagrionid,NA,4,NA,NA,TERRG_2020_01_EM_Invertebrate_coenagrionid_NA_4,TERRG,2020-01-15
NA,NA,-31.62352328,15.2709649,12.92,45.84,EM,Invertebrate,coenagrionid,NA,5,NA,NA,TERRG_2020_01_EM_Invertebrate_coenagrionid_NA_5,TERRG,2020-01-15
NA,NA,-28.42405412,12.33611571,11.52,41.4,EM,Invertebrate,elmid,NA,1,NA,NA,TERRG_2020_01_EM_Invertebrate_elmid_NA_1,TERRG,2020-01-15
NA,NA,-28.99299026,13.02402254,11.83,44.09,EM,Invertebrate,gomphid,NA,2,NA,NA,TERRG_2020_01_EM_Invertebrate_gomphid_NA_2,TERRG,2020-01-15
NA,NA,-28.57798934,12.72666258,11.85,45.32,EM,Invertebrate,gomphid,NA,3,NA,NA,TERRG_2020_01_EM_Invertebrate_gomphid_NA_3,TERRG,2020-01-15
NA,NA,-29.04486537,13.01192654,11.91,44.56,EM,Invertebrate,gomphid,NA,4,NA,NA,TERRG_2020_01_EM_Invertebrate_gomphid_NA_4,TERRG,2020-01-15
NA,NA,-29.01333344,12.63392659,11.46,44.08,EM,Invertebrate,gomphid,NA,5,NA,NA,TERRG_2020_01_EM_Invertebrate_gomphid_NA_5,TERRG,2020-01-15
NA,NA,-30.26336438,12.44633872,11.01,45.28,EM,Invertebrate,haliplid,NA,1,NA,NA,TERRG_2020_01_EM_Invertebrate_haliplid_NA_1,TERRG,2020-01-15
NA,NA,-26.62653415,11.0747193,12.09,49.91,EM,Invertebrate,haliplid,NA,2,NA,NA,TERRG_2020_01_EM_Invertebrate_haliplid_NA_2,TERRG,2020-01-15
NA,NA,-31.89103665,12.88501434,12.11,48.92,EM,Invertebrate,haliplid,NA,3,NA,NA,TERRG_2020_01_EM_Invertebrate_haliplid_NA_3,TERRG,2020-01-15
NA,NA,-30.77910848,13.1856219,9.97,37.84,EM,Invertebrate,hyalellid,NA,2,NA,NA,TERRG_2020_01_EM_Invertebrate_hyalellid_NA_2,TERRG,2020-01-15
NA,NA,-30.57526402,13.06824443,9.86,38.14,EM,Invertebrate,hyalellid,NA,3,NA,NA,TERRG_2020_01_EM_Invertebrate_hyalellid_NA_3,TERRG,2020-01-15
NA,NA,-30.59062918,12.95592633,10.11,38.91,EM,Invertebrate,hyalellid,NA,4,NA,NA,TERRG_2020_01_EM_Invertebrate_hyalellid_NA_4,TERRG,2020-01-15
NA,NA,-26.57374494,-4.588168258,9.51,41.54,EM,Invertebrate,hyalellid,NA,5,NA,NA,TERRG_2020_01_EM_Invertebrate_hyalellid_NA_5,TERRG,2020-01-15
NA,NA,-20.74372571,6.830712564,10.76,46.67,EM,Invertebrate,nepid,NA,2,NA,NA,TERRG_2020_01_EM_Invertebrate_nepid_NA_2,TERRG,2020-01-15
NA,NA,-20.95837133,6.990078625,11.08,47.78,EM,Invertebrate,nepid,NA,3,NA,NA,TERRG_2020_01_EM_Invertebrate_nepid_NA_3,TERRG,2020-01-15
NA,NA,-29.59099098,16.14152335,14.11,47.34,EM,Invertebrate,palaemonid,NA,2,NA,NA,TERRG_2020_01_EM_Invertebrate_palaemonid_NA_2,TERRG,2020-01-15
NA,NA,-29.69991584,13.3909345,8.63,35.56,EM,Invertebrate,physid,NA,2,NA,NA,TERRG_2020_01_EM_Invertebrate_physid_NA_2,TERRG,2020-01-15
NA,NA,-29.20964515,13.28711051,7.11,30,EM,Invertebrate,physid,NA,3,NA,NA,TERRG_2020_01_EM_Invertebrate_physid_NA_3,TERRG,2020-01-15
NA,NA,-30.28579949,13.18127052,8.7,38.72,EM,Invertebrate,physid,NA,4,NA,NA,TERRG_2020_01_EM_Invertebrate_physid_NA_4,TERRG,2020-01-15
NA,NA,-30.24918177,13.29215051,8.7,36.3,EM,Invertebrate,physid,NA,5,NA,NA,TERRG_2020_01_EM_Invertebrate_physid_NA_5,TERRG,2020-01-15
NA,NA,-33.44342722,13.43960247,7.25,27.81,EM,Invertebrate,planorbid,NA,2,NA,NA,TERRG_2020_01_EM_Invertebrate_planorbid_NA_2,TERRG,2020-01-15
NA,NA,-36.04935836,16.02393059,11.23,40.82,GC,Invertebrate,baetid,NA,2,NA,NA,TERRG_2020_01_GC_Invertebrate_baetid_NA_2,TERRG,2020-01-15
NA,NA,-36.25422716,15.66471505,11.05,39.69,GC,Invertebrate,baetid,NA,3,NA,NA,TERRG_2020_01_GC_Invertebrate_baetid_NA_3,TERRG,2020-01-15
NA,NA,-35.69698402,15.67989317,11.76,42.62,GC,Invertebrate,baetid,NA,4,NA,NA,TERRG_2020_01_GC_Invertebrate_baetid_NA_4,TERRG,2020-01-15
NA,NA,-36.2204238,15.27311952,11.77,42.7,GC,Invertebrate,baetid,NA,5,NA,NA,TERRG_2020_01_GC_Invertebrate_baetid_NA_5,TERRG,2020-01-15
NA,NA,-32.83391257,12.46782699,9.4,38.8,GC,Invertebrate,chironomid,NA,1,NA,NA,TERRG_2020_01_GC_Invertebrate_chironomid_NA_1,TERRG,2020-01-15
NA,NA,-33.52483461,12.2747845,10.63,42.15,GC,Invertebrate,chironomid,NA,2,NA,NA,TERRG_2020_01_GC_Invertebrate_chironomid_NA_2,TERRG,2020-01-15
NA,NA,-33.28091974,14.07953075,9.45,40.2,GC,Invertebrate,chironomid,NA,3,NA,NA,TERRG_2020_01_GC_Invertebrate_chironomid_NA_3,TERRG,2020-01-15
NA,NA,-32.3552679,14.06746559,10.91,42.81,GC,Invertebrate,chironomid,NA,4,NA,NA,TERRG_2020_01_GC_Invertebrate_chironomid_NA_4,TERRG,2020-01-15
NA,NA,-33.59321242,13.64116341,9.77,40.29,GC,Invertebrate,chironomid,NA,5,NA,NA,TERRG_2020_01_GC_Invertebrate_chironomid_NA_5,TERRG,2020-01-15
NA,NA,-31.76232003,12.63774461,11.22,45.34,GC,Invertebrate,chironomid,NA,1,NA,NA,TERRG_2020_01_GC_Invertebrate_chironomid_NA_1,TERRG,2020-01-15
NA,NA,-31.89703452,12.67394007,10.76,44.89,GC,Invertebrate,chironomid,NA,2,NA,NA,TERRG_2020_01_GC_Invertebrate_chironomid_NA_2,TERRG,2020-01-15
NA,NA,-31.83988291,12.5221202,10.87,43.7,GC,Invertebrate,chironomid,NA,3,NA,NA,TERRG_2020_01_GC_Invertebrate_chironomid_NA_3,TERRG,2020-01-15
NA,NA,-31.85212969,12.79258078,9.96,44.25,GC,Invertebrate,chironomid,NA,4,NA,NA,TERRG_2020_01_GC_Invertebrate_chironomid_NA_4,TERRG,2020-01-15
NA,NA,-31.12548789,10.8852807,11.42,42.56,GC,Invertebrate,coenagrionid,NA,2,NA,NA,TERRG_2020_01_GC_Invertebrate_coenagrionid_NA_2,TERRG,2020-01-15
NA,NA,-31.1622282,11.03307886,12.14,45.29,GC,Invertebrate,coenagrionid,NA,3,NA,NA,TERRG_2020_01_GC_Invertebrate_coenagrionid_NA_3,TERRG,2020-01-15
NA,NA,-31.33969157,4.869904834,11.46,46.53,GC,Invertebrate,corduliid,NA,2,NA,NA,TERRG_2020_01_GC_Invertebrate_corduliid_NA_2,TERRG,2020-01-15
NA,NA,-31.33257063,5.15736893,12.17,46.76,GC,Invertebrate,corduliid,NA,3,NA,NA,TERRG_2020_01_GC_Invertebrate_corduliid_NA_3,TERRG,2020-01-15
NA,NA,-29.75382528,8.38823109,11.17,46.03,GC,Invertebrate,gomphid,NA,2,NA,NA,TERRG_2020_01_GC_Invertebrate_gomphid_NA_2,TERRG,2020-01-15
NA,NA,-30.00302926,8.961783022,11,46.05,GC,Invertebrate,gomphid,NA,3,NA,NA,TERRG_2020_01_GC_Invertebrate_gomphid_NA_3,TERRG,2020-01-15
NA,NA,-29.85147255,7.782423161,10.61,45.27,GC,Invertebrate,gomphid,NA,4,NA,NA,TERRG_2020_01_GC_Invertebrate_gomphid_NA_4,TERRG,2020-01-15
NA,NA,-30.01625233,9.036375013,11.13,46.12,GC,Invertebrate,gomphid,NA,5,NA,NA,TERRG_2020_01_GC_Invertebrate_gomphid_NA_5,TERRG,2020-01-15
NA,NA,-33.04108712,9.577216701,12.03,48.56,GC,Invertebrate,haliplid,NA,1,NA,NA,TERRG_2020_01_GC_Invertebrate_haliplid_NA_1,TERRG,2020-01-15
NA,NA,-32.15554839,9.043681783,11.2,46.06,GC,Invertebrate,haliplid,NA,2,NA,NA,TERRG_2020_01_GC_Invertebrate_haliplid_NA_2,TERRG,2020-01-15
NA,NA,-33.9085668,12.68801609,11.27,41.87,GC,Invertebrate,hyalellid,NA,2,NA,NA,TERRG_2020_01_GC_Invertebrate_hyalellid_NA_2,TERRG,2020-01-15
NA,NA,-32.9186194,12.47385957,11.07,40.85,GC,Invertebrate,hyalellid,NA,3,NA,NA,TERRG_2020_01_GC_Invertebrate_hyalellid_NA_3,TERRG,2020-01-15
NA,NA,-31.72015348,14.16155134,10.55,41.87,GC,Invertebrate,hyalellid,NA,4,NA,NA,TERRG_2020_01_GC_Invertebrate_hyalellid_NA_4,TERRG,2020-01-15
NA,NA,-32.04466511,15.10060072,11.26,43.8,GC,Invertebrate,hyalellid,NA,5,NA,NA,TERRG_2020_01_GC_Invertebrate_hyalellid_NA_5,TERRG,2020-01-15
NA,NA,-32.05280333,15.00175342,10.82,41.86,GC,Invertebrate,hyalellid,NA,6,NA,NA,TERRG_2020_01_GC_Invertebrate_hyalellid_NA_6,TERRG,2020-01-15
NA,NA,-31.94497188,15.1812924,11.15,41.76,GC,Invertebrate,hyalellid,NA,7,NA,NA,TERRG_2020_01_GC_Invertebrate_hyalellid_NA_7,TERRG,2020-01-15
NA,NA,-32.29593273,15.24181116,11.39,42.37,GC,Invertebrate,hyalellid,NA,8,NA,NA,TERRG_2020_01_GC_Invertebrate_hyalellid_NA_8,TERRG,2020-01-15
NA,NA,-32.43342404,13.73608177,8.41,33.17,GC,Invertebrate,physid,NA,1,NA,NA,TERRG_2020_01_GC_Invertebrate_physid_NA_1,TERRG,2020-01-15
NA,NA,-25.32140365,7.369365815,13.12,46.38,LN,Invertebrate,baetid,NA,1,NA,NA,TERRG_2020_01_LN_Invertebrate_baetid_NA_1,TERRG,2020-01-15
NA,NA,-25.00533207,8.159793581,8.98,41.63,LN,Invertebrate,chironomid,NA,2,NA,NA,TERRG_2020_01_LN_Invertebrate_chironomid_NA_2,TERRG,2020-01-15
NA,NA,-25.98530888,8.370560708,9.48,43.31,LN,Invertebrate,chironomid,NA,3,NA,NA,TERRG_2020_01_LN_Invertebrate_chironomid_NA_3,TERRG,2020-01-15
NA,NA,-24.9392548,8.543006539,10.54,42.33,LN,Invertebrate,chironomid,NA,4,NA,NA,TERRG_2020_01_LN_Invertebrate_chironomid_NA_4,TERRG,2020-01-15
NA,NA,-26.13169546,7.545644394,9.8,43.48,LN,Invertebrate,chironomid,NA,5,NA,NA,TERRG_2020_01_LN_Invertebrate_chironomid_NA_5,TERRG,2020-01-15
NA,NA,-23.50085182,6.738888753,11.62,44.19,LN,Invertebrate,corixid,NA,1,NA,NA,TERRG_2020_01_LN_Invertebrate_corixid_NA_1,TERRG,2020-01-15
NA,NA,-20.8060953,8.864916702,11.96,43.85,LN,Invertebrate,dysticid,NA,1,NA,NA,TERRG_2020_01_LN_Invertebrate_dysticid_NA_1,TERRG,2020-01-15
NA,NA,-21.129788,9.106754768,11.73,42.8,LN,Invertebrate,dysticid,NA,2,NA,NA,TERRG_2020_01_LN_Invertebrate_dysticid_NA_2,TERRG,2020-01-15
NA,NA,-22.45983214,9.205561573,11.76,44.2,LN,Invertebrate,hyalellid,NA,1,NA,NA,TERRG_2020_01_LN_Invertebrate_hyalellid_NA_1,TERRG,2020-01-15
NA,NA,-34.9144379,9.740498505,12.19,44.55,MR,Invertebrate,baetid,NA,1,NA,NA,TERRG_2020_01_MR_Invertebrate_baetid_NA_1,TERRG,2020-01-15
NA,NA,-26.48192021,-4.582249294,13.94,59.47,MR,Invertebrate,baetid,NA,2,NA,NA,TERRG_2020_01_MR_Invertebrate_baetid_NA_2,TERRG,2020-01-15
NA,NA,-32.32847358,8.516452,12.25,42.98,MR,Invertebrate,cambarid,NA,1,NA,NA,TERRG_2020_01_MR_Invertebrate_cambarid_NA_1,TERRG,2020-01-15
NA,NA,-32.35288866,8.6983912,12.51,43.22,MR,Invertebrate,cambarid,NA,2,NA,NA,TERRG_2020_01_MR_Invertebrate_cambarid_NA_2,TERRG,2020-01-15
NA,NA,-32.25828021,8.51341968,12.08,42.6,MR,Invertebrate,cambarid,NA,3,NA,NA,TERRG_2020_01_MR_Invertebrate_cambarid_NA_3,TERRG,2020-01-15
NA,NA,-34.04061977,10.85122684,10.11,42.22,MR,Invertebrate,chironomid,NA,1,NA,NA,TERRG_2020_01_MR_Invertebrate_chironomid_NA_1,TERRG,2020-01-15
NA,NA,-33.31388218,11.58560671,12.18,45.37,MR,Invertebrate,coenagrionid,NA,2,NA,NA,TERRG_2020_01_MR_Invertebrate_coenagrionid_NA_2,TERRG,2020-01-15
NA,NA,-33.20097752,11.26405475,11.85,44.18,MR,Invertebrate,coenagrionid,NA,3,NA,NA,TERRG_2020_01_MR_Invertebrate_coenagrionid_NA_3,TERRG,2020-01-15
NA,NA,-27.74129659,6.606172037,9.94,38.8,MR,Invertebrate,gomphid,NA,1,NA,NA,TERRG_2020_01_MR_Invertebrate_gomphid_NA_1,TERRG,2020-01-15
NA,NA,-32.20437773,12.95924537,11.65,48.76,MR,Invertebrate,gyrinid,NA,2,NA,NA,TERRG_2020_01_MR_Invertebrate_gyrinid_NA_2,TERRG,2020-01-15
NA,NA,-31.66623776,12.83215598,11.66,47.81,MR,Invertebrate,gyrinid,NA,3,NA,NA,TERRG_2020_01_MR_Invertebrate_gyrinid_NA_3,TERRG,2020-01-15
NA,NA,-33.47903441,9.356404639,10.19,40.05,MR,Invertebrate,hyalellid,NA,1,NA,NA,TERRG_2020_01_MR_Invertebrate_hyalellid_NA_1,TERRG,2020-01-15
NA,NA,-33.56855639,9.360447732,10.35,40.34,MR,Invertebrate,hyalellid,NA,2,NA,NA,TERRG_2020_01_MR_Invertebrate_hyalellid_NA_2,TERRG,2020-01-15
NA,NA,-33.94190372,9.497912906,9.85,38.94,MR,Invertebrate,hyalellid,NA,3,NA,NA,TERRG_2020_01_MR_Invertebrate_hyalellid_NA_3,TERRG,2020-01-15
NA,NA,-33.49124196,9.416040266,10.07,39.77,MR,Invertebrate,hyalellid,NA,4,NA,NA,TERRG_2020_01_MR_Invertebrate_hyalellid_NA_4,TERRG,2020-01-15
